ens,flag,m2200,mmax,t0,tau,m2200 scaled,mmax scaled
57.0,0,0.198025532544075,0.24958622034660038,112.678189776482,57.8032317705473,7.1289191715867,8.985103932477614
58.0,0,0.847633044441423,1.4681120970624306,173.104920544018,63.8782753662159,30.514789599891227,52.8520354942475
59.0,0,0.466853679704016,0.5683007930849726,135.409726515872,41.1218619014617,16.806732469344574,20.458828551059014
60.0,0,0.367269510235897,0.36729101039213674,102.20001000629,10.0350614074538,13.221702368492291,13.222476374116923
61.0,0,0.943428645933325,2.054753416304038,206.307072633214,54.3303043165355,33.9634312535997,73.97112298694537
62.0,0,0.106291151210144,0.15265217612409288,141.981906074089,60.5246077397728,3.826481443565184,5.4954783404673435
63.0,0,0.704389379700861,0.9919194776659879,166.792156176945,36.4743638257476,25.358017669230996,35.70910119597556
64.0,0,0.789324363586502,0.8568448417793206,148.046308487454,21.1217328683544,28.415677089114073,30.846414304055543
65.0,0,0.396293065416393,0.7452769387793978,193.428455055811,43.8781540832923,14.266550354990148,26.82996979605832
66.0,0,0.559495940678176,0.7976730073607996,124.944892408119,70.1827581868875,20.141853864414337,28.716228264988786
67.0,0,0.125981773549274,0.35555390458853253,216.293265165308,27.1967763429263,4.535343847773865,12.799940565187171
68.0,0,0.913826811451888,1.3563475260673385,132.544721271991,72.0133546769668,32.89776521226797,48.82851093842419
69.0,0,0.275636454110126,0.41779151949299376,177.9309250484,32.9867825907108,9.922912347964536,15.040494701747775
70.0,1,0.675266126588714,0.6885029025045242,109.683418141975,22.9195883438853,24.309580557193705,24.78610449016287
71.0,0,0.0141795137150832,0.02917725668453386,201.028687451682,49.7009011034319,0.5104624937429952,1.050381240643219
72.0,0,0.491831108251758,0.6689689825441292,117.716617087929,66.8313283049061,17.70591989706329,24.08288337158865
73.0,0,0.822834940460924,2.279850823755396,221.82010683834,38.8043219717558,29.622057856593262,82.07462965519426
74.0,0,0.222002213051342,0.23828814853573022,157.227410439114,16.3725466902787,7.992079669848311,8.578373347286288
75.0,0,0.592524120885895,1.0548900259470884,182.042187179053,56.6294979870453,21.33086835189222,37.97604093409518
76.0,0,0.742899459524745,1.7026816552709079,211.345246834861,62.0804120194045,26.74438054289082,61.29653958975268
77.0,0,0.0676017579966463,0.07664290978141253,127.932046532052,35.2991225104093,2.4336632878792672,2.759144752130851
78.0,0,0.980984118969826,1.3890835789914036,188.610093209987,12.986669057971,35.315428282913736,50.00700884369053
79.0,0,0.329656798423504,0.4679702022542642,150.918948938639,52.0132178936757,11.867644743246144,16.846927281153512
80.0,0,0.164629176135966,0.27695677976112165,163.911883778381,68.6279575560516,5.926650340894776,9.97044407140038
81.0,0,0.52103549697943,0.6014278903865033,146.792643423788,28.3710140094688,18.757277891259477,21.65140405391412
82.0,0,0.43395545806444,0.9551456461201724,203.327554182288,18.1691835705114,15.62239649031984,34.385243260326206
