ens,flag,m2200,mmax,t0,tau,m2200 scaled,mmax scaled
1.0,0,0.801398149828898,0.9613098754687144,176.61858775929,14.5069188247077,12.822370397262368,15.38095800749943
2.0,0,0.153926600891063,0.17149077838325866,108.126813829184,40.8906678047737,2.462825614257008,2.7438524541321385
3.0,0,0.531554947263182,1.116864396821029,200.387842311922,64.6155248556618,8.504879156210912,17.869830349136464
4.0,0,0.962338949598919,1.156559183174295,119.150991022571,47.7075482720894,15.397423193582704,18.50494693078872
5.0,0,0.348363003238334,1.198303346228613,222.094856944013,24.7844717074298,5.573808051813344,19.172853539657808
6.0,0,0.700865794189869,0.8807723803840872,157.746218933342,30.8991962439062,11.213852707037905,14.092358086145396
7.0,0,0.109818533389167,0.21236132146555065,183.720857942394,74.226429577144,1.757096534226672,3.3977811434488103
8.0,0,0.209392948512923,0.49603317498281285,213.023828183148,44.1093320741297,3.350287176206768,7.936530799725006
9.0,0,0.60507236115802,0.6231967974383679,128.450944441333,20.3844982737928,9.68115777852832,9.971148759013886
10.0,0,0.44009858430446,0.7292464747695249,188.88469429057,26.3803969929906,7.04157734887136,11.667943596312398
11.0,0,0.874384335721194,1.4012846371008436,152.35347189837,70.4930811752923,13.990149371539104,22.420554193613498
12.0,0,0.631234208548277,0.9755795741136808,163.270889613531,54.1013075180376,10.099747336772433,15.609273185818893
13.0,0,0.0582724709253193,0.058633863578734235,145.236188136087,10.7740819349836,0.9323595348051088,0.9381418172597478
14.0,0,0.893273033961128,1.8447887248032657,202.015127478124,37.2929631189416,14.292368543378048,29.51661959685225
15.0,0,0.296373345384407,0.3728366133339023,106.758929417321,60.2160319334175,4.741973526150512,5.9653858133424364
16.0,0,0.754487058021221,0.9482178335372282,140.836739890861,42.1650225266636,12.071792928339535,15.171485336595651
17.0,0,0.431069318771307,0.7270069582034466,169.615941663287,62.8352366853115,6.897109100340912,11.632111331255146
18.0,0,0.515952372323429,0.625551432441398,101.391757183318,56.847460279782,8.255237957174865,10.008822919062368
19.0,0,0.169586394114388,0.47624124348544683,209.343313176582,15.7731513540259,2.713382305830208,7.619859895767149
20.0,0,0.332752570425295,0.3655625546105057,125.99719057995,31.6656358922277,5.32404112680472,5.849000873768091
21.0,0,0.978006623050788,2.3062575621190717,213.501308410944,73.9698924401367,15.648105968812608,36.90012099390515
22.0,0,0.0629153367135403,0.08563887323020936,148.947194607307,47.4591333276537,1.0066453874166448,1.3702219716833497
23.0,0,0.747704156890604,1.2608722736638356,190.360627946236,25.5427891631796,11.963266510249664,20.17395637862137
24.0,0,0.589427873834866,1.7757347494296027,219.656594007799,28.1525479547883,9.430845981357855,28.411755990873644
25.0,0,0.224980187745495,0.3128580543955195,119.643544905286,69.226864630728,3.59968300392792,5.005728870328312
26.0,0,0.827522794343498,1.3627472292193943,180.299103697263,42.8349933369938,13.240364709495967,21.80395566751031
27.0,0,0.487024982012307,0.5644071443828125,159.20709290519,22.1647714281621,7.792399712196912,9.030514310125
28.0,0,0.0114188023244148,0.01695141331879313,172.234676078167,37.5413630473962,0.1827008371906368,0.27122261310069007
29.0,0,0.678152740931086,0.9521911291528795,138.507956839305,59.4577304624216,10.850443854897376,15.235058066446072
30.0,0,0.28072100763972,0.5492644974253835,195.005119542715,53.3348838544701,4.49153612223552,8.788231958806136
31.0,0,0.908868160873998,0.9092939898880559,115.439985482758,11.0306040560099,14.541890573983968,14.548703838208894
32.0,0,0.129081867567666,0.23865683823146355,187.46492167117,55.6091586255762,2.065309881082656,3.818509411703417
33.0,0,0.556521753337363,0.5954722621743258,153.742736520646,17.3927638652571,8.904348053397808,9.527556194789213
34.0,0,0.391609058501181,0.9079218238832709,210.536995641852,39.784889327758,6.265744936018896,14.526749182132335
35.0,0,0.794134277179293,1.1265430181504144,130.968281254127,65.8506390046065,12.706148434868688,18.02468829040663
36.0,0,0.707153874718994,1.5056349782969392,204.37984699853,48.6965553360037,11.314461995503905,24.090159652751026
37.0,0,0.103408380109258,0.10533177841239194,104.36370189979,23.9240562978043,1.654534081748128,1.685308454598271
38.0,0,0.938347876031195,1.275761879245465,164.812771528195,34.0468347413992,15.01356601649912,20.41219006792744
39.0,0,0.372232004055274,0.5749533417622388,143.724810492921,70.9534244705759,5.955712064884384,9.19925346819582
